atc_code,atc_name,code_length,parent_code,level,length_validation,atc_level1,atc_level2,atc_level3,atc_level4
L03AC,Interleukins,5,L03A,4,TRUE,L,L03,L03A,L03AC
L03AX,Other immunostimulants,5,L03A,4,TRUE,L,L03,L03A,L03AX
L04AA,Selective immunosuppressants,5,L04A,4,TRUE,L,L04,L04A,L04AA
L04AB,Tumor necrosis factor alpha (TNF-Î±) inhibitors,5,L04A,4,TRUE,L,L04,L04A,L04AB
L04AC,Interleukin inhibitors,5,L04A,4,TRUE,L,L04,L04A,L04AC
L04AD,Calcineurin inhibitors,5,L04A,4,TRUE,L,L04,L04A,L04AD
L04AE,Sphingosine-1-phosphate (S1P) receptor modulators,5,L04A,4,TRUE,L,L04,L04A,L04AE
L04AF,Janus-associated kinase (JAK) inhibitors,5,L04A,4,TRUE,L,L04,L04A,L04AF
L04AG,Monoclonal antibodies,5,L04A,4,TRUE,L,L04,L04A,L04AG
L04AH,Mammalian target of rapamycin (mTOR) kinase inhibitors,5,L04A,4,TRUE,L,L04,L04A,L04AH
L04AJ,Complement inhibitors,5,L04A,4,TRUE,L,L04,L04A,L04AJ
L04AK,Dihydroorotate dehydrogenase (DHODH) inhibitors,5,L04A,4,TRUE,L,L04,L04A,L04AK
L04AX,Other immunosuppressants,5,L04A,4,TRUE,L,L04,L04A,L04AX
M01AA,Butylpyrazolidines,5,M01A,4,TRUE,M,M01,M01A,M01AA
M01AB,Acetic acid derivatives and related substances,5,M01A,4,TRUE,M,M01,M01A,M01AB
M01AC,Oxicams,5,M01A,4,TRUE,M,M01,M01A,M01AC
M01AE,Propionic acid derivatives,5,M01A,4,TRUE,M,M01,M01A,M01AE
M01AG,Fenamates,5,M01A,4,TRUE,M,M01,M01A,M01AG
M01AH,Coxibs,5,M01A,4,TRUE,M,M01,M01A,M01AH
M01AX,"Other antiinflammatory and antirheumatic agents, non-steroids",5,M01A,4,TRUE,M,M01,M01A,M01AX
M01BA,Antiinflammatory/antirheumatic agents in combination with corticosteroids,5,M01B,4,TRUE,M,M01,M01B,M01BA
M01BX,Other antiinflammatory/antirheumatic agents in combination with other drugs,5,M01B,4,TRUE,M,M01,M01B,M01BX
M01CA,Quinolines,5,M01C,4,TRUE,M,M01,M01C,M01CA
M01CB,Gold preparations,5,M01C,4,TRUE,M,M01,M01C,M01CB
M01CC,Penicillamine and similar agents,5,M01C,4,TRUE,M,M01,M01C,M01CC
M01CX,Other specific antirheumatic agents,5,M01C,4,TRUE,M,M01,M01C,M01CX
M02AA,"Antiinflammatory preparations, non-steroids for topical use",5,M02A,4,TRUE,M,M02,M02A,M02AA
M02AB,Capsaicin and similar agents,5,M02A,4,TRUE,M,M02,M02A,M02AB
M02AC,Preparations with salicylic acid derivatives,5,M02A,4,TRUE,M,M02,M02A,M02AC
M02AX,Other topical products for joint and muscular pain,5,M02A,4,TRUE,M,M02,M02A,M02AX
M03AA,Curare alkaloids,5,M03A,4,TRUE,M,M03,M03A,M03AA
M03AB,Choline derivatives,5,M03A,4,TRUE,M,M03,M03A,M03AB
M03AC,Other quaternary ammonium compounds,5,M03A,4,TRUE,M,M03,M03A,M03AC
M03AX,"Other muscle relaxants, peripherally acting agents",5,M03A,4,TRUE,M,M03,M03A,M03AX
M03BA,Carbamic acid esters,5,M03B,4,TRUE,M,M03,M03B,M03BA
M03BB,"Oxazol, thiazine, and triazine derivatives",5,M03B,4,TRUE,M,M03,M03B,M03BB
M03BC,"Ethers, chemically close to antihistamines",5,M03B,4,TRUE,M,M03,M03B,M03BC
M03BX,Other centrally acting agents,5,M03B,4,TRUE,M,M03,M03B,M03BX
M03CA,Dantrolene and derivatives,5,M03C,4,TRUE,M,M03,M03C,M03CA
M04AA,Preparations inhibiting uric acid production,5,M04A,4,TRUE,M,M04,M04A,M04AA
M04AB,Preparations increasing uric acid excretion,5,M04A,4,TRUE,M,M04,M04A,M04AB
M04AC,Preparations with no effect on uric acid metabolism,5,M04A,4,TRUE,M,M04,M04A,M04AC
M04AX,Other antigout preparations,5,M04A,4,TRUE,M,M04,M04A,M04AX
M05BA,Bisphosphonates,5,M05B,4,TRUE,M,M05,M05B,M05BA
M05BB,"Bisphosphonates, combinations",5,M05B,4,TRUE,M,M05,M05B,M05BB
M05BC,Bone morphogenetic proteins,5,M05B,4,TRUE,M,M05,M05B,M05BC
M05BX,Other drugs affecting bone structure and mineralization,5,M05B,4,TRUE,M,M05,M05B,M05BX
M09AA,Quinine and derivatives,5,M09A,4,TRUE,M,M09,M09A,M09AA
M09AB,Enzymes,5,M09A,4,TRUE,M,M09,M09A,M09AB
M09AX,OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,5,M09A,4,TRUE,M,M09,M09A,M09AX
P01AA,Hydroxyquinoline derivatives,5,P01A,4,TRUE,P,P01,P01A,P01AA
P01AB,Nitroimidazole derivatives,5,P01A,4,TRUE,P,P01,P01A,P01AB
P01AC,Dichloroacetamide derivatives,5,P01A,4,TRUE,P,P01,P01A,P01AC
P01AR,Arsenic compounds,5,P01A,4,TRUE,P,P01,P01A,P01AR
P01AX,Other agents against amoebiasis and other protozoal diseases,5,P01A,4,TRUE,P,P01,P01A,P01AX
P01BA,Aminoquinolines,5,P01B,4,TRUE,P,P01,P01B,P01BA
P01BB,Biguanides,5,P01B,4,TRUE,P,P01,P01B,P01BB
P01BC,Methanolquinolines,5,P01B,4,TRUE,P,P01,P01B,P01BC
P01BD,Diaminopyrimidines,5,P01B,4,TRUE,P,P01,P01B,P01BD
P01BE,"Artemisinin and derivatives, plain",5,P01B,4,TRUE,P,P01,P01B,P01BE
P01BF,"Artemisinin and derivatives, combinations",5,P01B,4,TRUE,P,P01,P01B,P01BF
P01BX,Other antimalarials,5,P01B,4,TRUE,P,P01,P01B,P01BX
P01CA,Nitroimidazole derivatives,5,P01C,4,TRUE,P,P01,P01C,P01CA
P01CB,Antimony compounds,5,P01C,4,TRUE,P,P01,P01C,P01CB
P01CC,Nitrofuran derivatives,5,P01C,4,TRUE,P,P01,P01C,P01CC
P01CD,Arsenic compounds,5,P01C,4,TRUE,P,P01,P01C,P01CD
P01CX,Other agents against leishmaniasis and trypanosomiasis,5,P01C,4,TRUE,P,P01,P01C,P01CX
P02BA,Quinoline derivatives and related substances,5,P02B,4,TRUE,P,P02,P02B,P02BA
P02BB,Organophosphorous compounds,5,P02B,4,TRUE,P,P02,P02B,P02BB
P02BX,Other antitrematodal agents,5,P02B,4,TRUE,P,P02,P02B,P02BX
P02CA,Benzimidazole derivatives,5,P02C,4,TRUE,P,P02,P02C,P02CA
P02CB,Piperazine and derivatives,5,P02C,4,TRUE,P,P02,P02C,P02CB
P02CC,Tetrahydropyrimidine derivatives,5,P02C,4,TRUE,P,P02,P02C,P02CC
P02CE,Imidazothiazole derivatives,5,P02C,4,TRUE,P,P02,P02C,P02CE
P02CF,Avermectines,5,P02C,4,TRUE,P,P02,P02C,P02CF
P02CX,Other antinematodals,5,P02C,4,TRUE,P,P02,P02C,P02CX
P02DA,Salicylic acid derivatives,5,P02D,4,TRUE,P,P02,P02D,P02DA
P02DX,Other anticestodals,5,P02D,4,TRUE,P,P02,P02D,P02DX
P03AA,Sulfur containing products,5,P03A,4,TRUE,P,P03,P03A,P03AA
P03AB,Chlorine containing products,5,P03A,4,TRUE,P,P03,P03A,P03AB
P03AC,"Pyrethrines, incl. synthetic compounds",5,P03A,4,TRUE,P,P03,P03A,P03AC
P03AX,"Other ectoparasiticides, incl. scabicides",5,P03A,4,TRUE,P,P03,P03A,P03AX
P03BA,Pyrethrines,5,P03B,4,TRUE,P,P03,P03B,P03BA
P03BX,Other insecticides and repellents,5,P03B,4,TRUE,P,P03,P03B,P03BX
R01AA,"Sympathomimetics, plain",5,R01A,4,TRUE,R,R01,R01A,R01AA
R01AB,"Sympathomimetics, combinations excl. corticosteroids",5,R01A,4,TRUE,R,R01,R01A,R01AB
R01AC,"Antiallergic agents, excl. corticosteroids",5,R01A,4,TRUE,R,R01,R01A,R01AC
R01AD,Corticosteroids,5,R01A,4,TRUE,R,R01,R01A,R01AD
R01AX,Other nasal preparations,5,R01A,4,TRUE,R,R01,R01A,R01AX
R01BA,Sympathomimetics,5,R01B,4,TRUE,R,R01,R01B,R01BA
R02AA,Antiseptics,5,R02A,4,TRUE,R,R02,R02A,R02AA
R02AB,Antibiotics,5,R02A,4,TRUE,R,R02,R02A,R02AB
R02AD,"ANESTHETICS, LOCAL",5,R02A,4,TRUE,R,R02,R02A,R02AD
R02AX,Other throat preparations,5,R02A,4,TRUE,R,R02,R02A,R02AX
R03AA,Alpha- and beta-adrenoreceptor agonists,5,R03A,4,TRUE,R,R03,R03A,R03AA
R03AB,Non-selective beta-adrenoreceptor agonists,5,R03A,4,TRUE,R,R03,R03A,R03AB
R03AC,Selective beta-2-adrenoreceptor agonists,5,R03A,4,TRUE,R,R03,R03A,R03AC
R03AH,Combinations of adrenergics,5,R03A,4,TRUE,R,R03,R03A,R03AH
R03AK,"Adrenergics in combination with corticosteroids or other drugs, excl. anticholinergics",5,R03A,4,TRUE,R,R03,R03A,R03AK
R03AL,Adrenergics in combination with anticholinergics incl. triple combinations with corticosteroids,5,R03A,4,TRUE,R,R03,R03A,R03AL
R03BA,Glucocorticoids,5,R03B,4,TRUE,R,R03,R03B,R03BA
R03BB,Anticholinergics,5,R03B,4,TRUE,R,R03,R03B,R03BB
R03BC,"Antiallergic agents, excl. corticosteroids",5,R03B,4,TRUE,R,R03,R03B,R03BC
R03BX,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",5,R03B,4,TRUE,R,R03,R03B,R03BX
R03CA,Alpha- and beta-adrenoreceptor agonists,5,R03C,4,TRUE,R,R03,R03C,R03CA
R03CB,Non-selective beta-adrenoreceptor agonists,5,R03C,4,TRUE,R,R03,R03C,R03CB
R03CC,Selective beta-2-adrenoreceptor agonists,5,R03C,4,TRUE,R,R03,R03C,R03CC
R03CK,Adrenergics and other drugs for obstructive airway diseases,5,R03C,4,TRUE,R,R03,R03C,R03CK
R03DA,Xanthines,5,R03D,4,TRUE,R,R03,R03D,R03DA
R03DB,Xanthines and adrenergics,5,R03D,4,TRUE,R,R03,R03D,R03DB
R03DC,Leukotriene receptor antagonists,5,R03D,4,TRUE,R,R03,R03D,R03DC
R03DX,OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,5,R03D,4,TRUE,R,R03,R03D,R03DX
R05CA,Expectorants,5,R05C,4,TRUE,R,R05,R05C,R05CA
R05CB,Mucolytics,5,R05C,4,TRUE,R,R05,R05C,R05CB
R05DA,Opium alkaloids and derivatives,5,R05D,4,TRUE,R,R05,R05D,R05DA
R05DB,Other cough suppressants,5,R05D,4,TRUE,R,R05,R05D,R05DB
R05FA,Opium derivatives and expectorants,5,R05F,4,TRUE,R,R05,R05F,R05FA
R05FB,Other cough suppressants and expectorants,5,R05F,4,TRUE,R,R05,R05F,R05FB
R06AA,Aminoalkyl ethers,5,R06A,4,TRUE,R,R06,R06A,R06AA
R06AB,Substituted alkylamines,5,R06A,4,TRUE,R,R06,R06A,R06AB
R06AC,Substituted ethylene diamines,5,R06A,4,TRUE,R,R06,R06A,R06AC
R06AD,Phenothiazine derivatives,5,R06A,4,TRUE,R,R06,R06A,R06AD
R06AE,Piperazine derivatives,5,R06A,4,TRUE,R,R06,R06A,R06AE
R06AK,Combinations of antihistamines,5,R06A,4,TRUE,R,R06,R06A,R06AK
R06AX,Other antihistamines for systemic use,5,R06A,4,TRUE,R,R06,R06A,R06AX
R07AA,Lung surfactants,5,R07A,4,TRUE,R,R07,R07A,R07AA
R07AB,Respiratory stimulants,5,R07A,4,TRUE,R,R07,R07A,R07AB
R07AX,OTHER RESPIRATORY SYSTEM PRODUCTS,5,R07A,4,TRUE,R,R07,R07A,R07AX
S01AA,Antibiotics,5,S01A,4,TRUE,S,S01,S01A,S01AA
S01AB,Sulfonamides,5,S01A,4,TRUE,S,S01,S01A,S01AB
S01AD,Antivirals,5,S01A,4,TRUE,S,S01,S01A,S01AD
S01AE,Fluoroquinolones,5,S01A,4,TRUE,S,S01,S01A,S01AE
S01AX,Other antiinfectives,5,S01A,4,TRUE,S,S01,S01A,S01AX
S01BA,"CORTICOSTEROIDS, PLAIN",5,S01B,4,TRUE,S,S01,S01B,S01BA
S01BB,Corticosteroids and mydriatics in combination,5,S01B,4,TRUE,S,S01,S01B,S01BB
S01BC,"Antiinflammatory agents, non-steroids",5,S01B,4,TRUE,S,S01,S01B,S01BC
S01CA,Corticosteroids and antiinfectives in combination,5,S01C,4,TRUE,S,S01,S01C,S01CA
S01CB,Corticosteroids/antiinfectives/mydriatics in combination,5,S01C,4,TRUE,S,S01,S01C,S01CB
S01CC,"Antiinflammatory agents, non-steroids and antiinfectives in combination",5,S01C,4,TRUE,S,S01,S01C,S01CC
S01EA,Sympathomimetics in glaucoma therapy,5,S01E,4,TRUE,S,S01,S01E,S01EA
S01EB,PARASYMPATHOMIMETICS,5,S01E,4,TRUE,S,S01,S01E,S01EB
S01EC,Carbonic anhydrase inhibitors,5,S01E,4,TRUE,S,S01,S01E,S01EC
S01ED,BETA BLOCKING AGENTS,5,S01E,4,TRUE,S,S01,S01E,S01ED
S01EE,Prostaglandin analogues,5,S01E,4,TRUE,S,S01,S01E,S01EE
S01EX,Other antiglaucoma preparations,5,S01E,4,TRUE,S,S01,S01E,S01EX
S01FA,Anticholinergics,5,S01F,4,TRUE,S,S01,S01F,S01FA
S01FB,Sympathomimetics excl. antiglaucoma preparations,5,S01F,4,TRUE,S,S01,S01F,S01FB
S01GA,Sympathomimetics used as decongestants,5,S01G,4,TRUE,S,S01,S01G,S01GA
S01GX,Other antiallergics,5,S01G,4,TRUE,S,S01,S01G,S01GX
S01HA,Local anesthetics,5,S01H,4,TRUE,S,S01,S01H,S01HA
S01JA,Colouring agents,5,S01J,4,TRUE,S,S01,S01J,S01JA
S01JX,Other ophthalmological diagnostic agents,5,S01J,4,TRUE,S,S01,S01J,S01JX
S01KA,Viscoelastic substances,5,S01K,4,TRUE,S,S01,S01K,S01KA
S01KX,Other surgical aids,5,S01K,4,TRUE,S,S01,S01K,S01KX
S01LA,Antineovascularisation agents,5,S01L,4,TRUE,S,S01,S01L,S01LA
S01XA,OTHER OPHTHALMOLOGICALS,5,S01X,4,TRUE,S,S01,S01X,S01XA
S02AA,Antiinfectives,5,S02A,4,TRUE,S,S02,S02A,S02AA
S02BA,Corticosteroids,5,S02B,4,TRUE,S,S02,S02B,S02BA
S02CA,Corticosteroids and antiinfectives in combination,5,S02C,4,TRUE,S,S02,S02C,S02CA
S02DA,Analgesics and anesthetics,5,S02D,4,TRUE,S,S02,S02D,S02DA
S02DC,Indifferent preparations,5,S02D,4,TRUE,S,S02,S02D,S02DC
S03AA,Antiinfectives,5,S03A,4,TRUE,S,S03,S03A,S03AA
S03BA,Corticosteroids,5,S03B,4,TRUE,S,S03,S03B,S03BA
S03CA,Corticosteroids and antiinfectives in combination,5,S03C,4,TRUE,S,S03,S03C,S03CA
V01AA,Allergen extracts,5,V01A,4,TRUE,V,V01,V01A,V01AA
V03AB,Antidotes,5,V03A,4,TRUE,V,V03,V03A,V03AB
V03AC,Iron chelating agents,5,V03A,4,TRUE,V,V03,V03A,V03AC
V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,5,V03A,4,TRUE,V,V03,V03A,V03AE
V03AF,Detoxifying agents for antineoplastic treatment,5,V03A,4,TRUE,V,V03,V03A,V03AF
V03AG,Drugs for treatment of hypercalcemia,5,V03A,4,TRUE,V,V03,V03A,V03AG
V03AH,Drugs for treatment of hypoglycemia,5,V03A,4,TRUE,V,V03,V03A,V03AH
V03AK,Tissue adhesives,5,V03A,4,TRUE,V,V03,V03A,V03AK
V03AM,Drugs for embolisation,5,V03A,4,TRUE,V,V03,V03A,V03AM
V03AN,Medical gases,5,V03A,4,TRUE,V,V03,V03A,V03AN
V03AX,Other therapeutic products,5,V03A,4,TRUE,V,V03,V03A,V03AX
V03AZ,Nerve depressants,5,V03A,4,TRUE,V,V03,V03A,V03AZ
V04CA,Tests for diabetes,5,V04C,4,TRUE,V,V04,V04C,V04CA
V04CB,Tests for fat absorption,5,V04C,4,TRUE,V,V04,V04C,V04CB
V04CC,Tests for bile duct patency,5,V04C,4,TRUE,V,V04,V04C,V04CC
V04CD,Tests for pituitary function,5,V04C,4,TRUE,V,V04,V04C,V04CD
V04CE,Tests for liver functional capacity,5,V04C,4,TRUE,V,V04,V04C,V04CE
V04CF,Tuberculosis diagnostics,5,V04C,4,TRUE,V,V04,V04C,V04CF
V04CG,Tests for gastric secretion,5,V04C,4,TRUE,V,V04,V04C,V04CG
V04CH,Tests for renal function and ureteral injuries,5,V04C,4,TRUE,V,V04,V04C,V04CH
V04CJ,Tests for thyreoidea function,5,V04C,4,TRUE,V,V04,V04C,V04CJ
V04CK,Tests for pancreatic function,5,V04C,4,TRUE,V,V04,V04C,V04CK
V04CL,Tests for allergic diseases,5,V04C,4,TRUE,V,V04,V04C,V04CL
V04CM,Tests for fertility disturbances,5,V04C,4,TRUE,V,V04,V04C,V04CM
V04CX,OTHER DIAGNOSTIC AGENTS,5,V04C,4,TRUE,V,V04,V04C,V04CX
V06AA,Low-energy diets,5,V06A,4,TRUE,V,V06,V06A,V06AA
V06CA,Nutrients without phenylalanine,5,V06C,4,TRUE,V,V06,V06C,V06CA
V06DA,"Carbohydrates/proteins/minerals/vitamins, combinations",5,V06D,4,TRUE,V,V06,V06D,V06DA
V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",5,V06D,4,TRUE,V,V06,V06D,V06DB
V06DC,carbohydrates,5,V06D,4,TRUE,V,V06,V06D,V06DC
V06DD,"Amino acids, incl. combinations with polypeptides",5,V06D,4,TRUE,V,V06,V06D,V06DD
V06DE,"Amino acids/carbohydrates/minerals/vitamins, combinations",5,V06D,4,TRUE,V,V06,V06D,V06DE
V06DF,Milk substitutes,5,V06D,4,TRUE,V,V06,V06D,V06DF
V06DX,Other combinations of nutrients,5,V06D,4,TRUE,V,V06,V06D,V06DX
V07AA,Plasters,5,V07A,4,TRUE,V,V07,V07A,V07AA
V07AB,"Solvents and diluting agents, incl. irrigating solutions",5,V07A,4,TRUE,V,V07,V07A,V07AB
V07AC,"Blood transfusion, auxiliary products",5,V07A,4,TRUE,V,V07,V07A,V07AC
V07AD,"Blood tests, auxiliary products",5,V07A,4,TRUE,V,V07,V07A,V07AD
V07AN,Incontinence equipment,5,V07A,4,TRUE,V,V07,V07A,V07AN
V07AR,"Sensitivity tests, discs and tablets",5,V07A,4,TRUE,V,V07,V07A,V07AR
V07AS,Stomi equipment,5,V07A,4,TRUE,V,V07,V07A,V07AS
V07AT,Cosmetics,5,V07A,4,TRUE,V,V07,V07A,V07AT
V07AV,Technical disinfectants,5,V07A,4,TRUE,V,V07,V07A,V07AV
V07AX,Washing agents etc.,5,V07A,4,TRUE,V,V07,V07A,V07AX
V07AY,Other non-therapeutic auxiliary products,5,V07A,4,TRUE,V,V07,V07A,V07AY
V07AZ,Chemicals and reagents for analysis,5,V07A,4,TRUE,V,V07,V07A,V07AZ
V08AA,"Watersoluble, nephrotropic, high osmolar X-ray contrast media",5,V08A,4,TRUE,V,V08,V08A,V08AA
V08AB,"Watersoluble, nephrotropic, low osmolar X-ray contrast media",5,V08A,4,TRUE,V,V08,V08A,V08AB
V08AC,"Watersoluble, hepatotropic X-ray contrast media",5,V08A,4,TRUE,V,V08,V08A,V08AC
V08AD,Non-watersoluble X-ray contrast media,5,V08A,4,TRUE,V,V08,V08A,V08AD
V08BA,Barium sulfate containing X-ray contrast media,5,V08B,4,TRUE,V,V08,V08B,V08BA
V08CA,Paramagnetic contrast media,5,V08C,4,TRUE,V,V08,V08C,V08CA
V08CB,Superparamagnetic contrast media,5,V08C,4,TRUE,V,V08,V08C,V08CB
V08CX,Other magnetic resonance imaging contrast media,5,V08C,4,TRUE,V,V08,V08C,V08CX
V08DA,ULTRASOUND CONTRAST MEDIA,5,V08D,4,TRUE,V,V08,V08D,V08DA
V09AA,Technetium (99mTc) compounds,5,V09A,4,TRUE,V,V09,V09A,V09AA
V09AB,Iodine (123I) compounds,5,V09A,4,TRUE,V,V09,V09A,V09AB
V09AX,Other central nervous system diagnostic radiopharmaceuticals,5,V09A,4,TRUE,V,V09,V09A,V09AX
V09BA,Technetium (99mTc) compounds,5,V09B,4,TRUE,V,V09,V09B,V09BA
V09CA,Technetium (99mTc) compounds,5,V09C,4,TRUE,V,V09,V09C,V09CA
V09CX,Other renal system diagnostic radiopharmaceuticals,5,V09C,4,TRUE,V,V09,V09C,V09CX
V09DA,Technetium (99mTc) compounds,5,V09D,4,TRUE,V,V09,V09D,V09DA
V09DB,"Technetium (99mTc), particles and colloids",5,V09D,4,TRUE,V,V09,V09D,V09DB
V09DX,Other hepatic and reticulo endothelial system diagnostic radiopharmaceuticals,5,V09D,4,TRUE,V,V09,V09D,V09DX
V09EA,"Technetium (99mTc), inhalants",5,V09E,4,TRUE,V,V09,V09E,V09EA
V09EB,"Technetium (99mTc), particles for injection",5,V09E,4,TRUE,V,V09,V09E,V09EB
V09EX,Other respiratory system diagnostic radiopharmaceuticals,5,V09E,4,TRUE,V,V09,V09E,V09EX
V09FX,Various thyroid diagnostic radiopharmaceuticals,5,V09F,4,TRUE,V,V09,V09F,V09FX
V09GA,Technetium (99mTc) compounds,5,V09G,4,TRUE,V,V09,V09G,V09GA
V09GB,Iodine (125I) compounds,5,V09G,4,TRUE,V,V09,V09G,V09GB
V09GX,Other cardiovascular system diagnostic radiopharmaceuticals,5,V09G,4,TRUE,V,V09,V09G,V09GX
V09HA,Technetium (99mTc) compounds,5,V09H,4,TRUE,V,V09,V09H,V09HA
V09HB,Indium (111In) compounds,5,V09H,4,TRUE,V,V09,V09H,V09HB
V09HX,Other diagnostic radiopharmaceuticals for inflammation and infection detection,5,V09H,4,TRUE,V,V09,V09H,V09HX
V09IA,Technetium (99mTc) compounds,5,V09I,4,TRUE,V,V09,V09I,V09IA
V09IB,Indium (111In) compounds,5,V09I,4,TRUE,V,V09,V09I,V09IB
V09IX,Other diagnostic radiopharmaceuticals for tumour detection,5,V09I,4,TRUE,V,V09,V09I,V09IX
V09XA,Iodine (131I) compounds,5,V09X,4,TRUE,V,V09,V09X,V09XA
V09XX,Various diagnostic radiopharmaceuticals,5,V09X,4,TRUE,V,V09,V09X,V09XX
V10AA,Yttrium (90Y) compounds,5,V10A,4,TRUE,V,V10,V10A,V10AA
V10AX,Other antiinflammatory therapeutic radiopharmaceuticals,5,V10A,4,TRUE,V,V10,V10A,V10AX
V10BX,Various pain palliation radiopharmaceuticals,5,V10B,4,TRUE,V,V10,V10B,V10BX
V10XA,Iodine (131I) compounds,5,V10X,4,TRUE,V,V10,V10X,V10XA
V10XX,Various therapeutic radiopharmaceuticals,5,V10X,4,TRUE,V,V10,V10X,V10XX
J01AA,TETRACYCLINES,5,J01A,4,TRUE,J,J01,J01A,J01AA
J01BA,AMPHENICOLS,5,J01B,4,TRUE,J,J01,J01B,J01BA
J01CA,Penicillins with extended spectrum,5,J01C,4,TRUE,J,J01,J01C,J01CA
J01CE,Beta-lactamase sensitive penicillins,5,J01C,4,TRUE,J,J01,J01C,J01CE
J01CF,Beta-lactamase resistant penicillins,5,J01C,4,TRUE,J,J01,J01C,J01CF
J01CG,Beta-lactamase inhibitors,5,J01C,4,TRUE,J,J01,J01C,J01CG
J01CR,"Combinations of penicillins, incl. beta-lactamase inhibitors",5,J01C,4,TRUE,J,J01,J01C,J01CR
J01DB,First-generation cephalosporins,5,J01D,4,TRUE,J,J01,J01D,J01DB
J01DC,Second-generation cephalosporins,5,J01D,4,TRUE,J,J01,J01D,J01DC
J01DD,Third-generation cephalosporins,5,J01D,4,TRUE,J,J01,J01D,J01DD
J01DE,Fourth-generation cephalosporins,5,J01D,4,TRUE,J,J01,J01D,J01DE
J01DF,Monobactams,5,J01D,4,TRUE,J,J01,J01D,J01DF
J01DH,Carbapenems,5,J01D,4,TRUE,J,J01,J01D,J01DH
J01DI,Other cephalosporins and penems,5,J01D,4,TRUE,J,J01,J01D,J01DI
J01EA,Trimethoprim and derivatives,5,J01E,4,TRUE,J,J01,J01E,J01EA
J01EB,Short-acting sulfonamides,5,J01E,4,TRUE,J,J01,J01E,J01EB
J01EC,Intermediate-acting sulfonamides,5,J01E,4,TRUE,J,J01,J01E,J01EC
J01ED,Long-acting sulfonamides,5,J01E,4,TRUE,J,J01,J01E,J01ED
J01EE,"Combinations of sulfonamides and trimethoprim, incl. derivatives",5,J01E,4,TRUE,J,J01,J01E,J01EE
J01FA,Macrolides,5,J01F,4,TRUE,J,J01,J01F,J01FA
J01FF,Lincosamides,5,J01F,4,TRUE,J,J01,J01F,J01FF
J01FG,Streptogramins,5,J01F,4,TRUE,J,J01,J01F,J01FG
J01GA,Streptomycins,5,J01G,4,TRUE,J,J01,J01G,J01GA
J01GB,Other aminoglycosides,5,J01G,4,TRUE,J,J01,J01G,J01GB
J01MA,Fluoroquinolones,5,J01M,4,TRUE,J,J01,J01M,J01MA
J01MB,Other quinolones,5,J01M,4,TRUE,J,J01,J01M,J01MB
J01RA,COMBINATIONS OF ANTIBACTERIALS,5,J01R,4,TRUE,J,J01,J01R,J01RA
J01XA,Glycopeptide antibacterials,5,J01X,4,TRUE,J,J01,J01X,J01XA
J01XB,Polymyxins,5,J01X,4,TRUE,J,J01,J01X,J01XB
J01XC,Steroid antibacterials,5,J01X,4,TRUE,J,J01,J01X,J01XC
J01XD,Imidazole derivatives,5,J01X,4,TRUE,J,J01,J01X,J01XD
J01XE,Nitrofuran derivatives,5,J01X,4,TRUE,J,J01,J01X,J01XE
J01XX,OTHER ANTIBACTERIALS,5,J01X,4,TRUE,J,J01,J01X,J01XX
J02AA,Antibiotics,5,J02A,4,TRUE,J,J02,J02A,J02AA
J02AB,Imidazole derivatives,5,J02A,4,TRUE,J,J02,J02A,J02AB
J02AC,Triazole and tetrazole derivatives,5,J02A,4,TRUE,J,J02,J02A,J02AC
J02AX,Other antimycotics for systemic use,5,J02A,4,TRUE,J,J02,J02A,J02AX
J04AA,Aminosalicylic acid and derivatives,5,J04A,4,TRUE,J,J04,J04A,J04AA
J04AB,Antibiotics,5,J04A,4,TRUE,J,J04,J04A,J04AB
J04AC,Hydrazides,5,J04A,4,TRUE,J,J04,J04A,J04AC
J04AD,Thiocarbamide derivatives,5,J04A,4,TRUE,J,J04,J04A,J04AD
J04AK,Other drugs for treatment of tuberculosis,5,J04A,4,TRUE,J,J04,J04A,J04AK
J04AM,Combinations of drugs for treatment of tuberculosis,5,J04A,4,TRUE,J,J04,J04A,J04AM
J04BA,DRUGS FOR TREATMENT OF LEPRA,5,J04B,4,TRUE,J,J04,J04B,J04BA
J05AA,Thiosemicarbazones,5,J05A,4,TRUE,J,J05,J05A,J05AA
J05AB,Nucleosides and nucleotides excl. reverse transcriptase inhibitors,5,J05A,4,TRUE,J,J05,J05A,J05AB
J05AC,Cyclic amines,5,J05A,4,TRUE,J,J05,J05A,J05AC
J05AD,Phosphonic acid derivatives,5,J05A,4,TRUE,J,J05,J05A,J05AD
J05AE,Protease inhibitors,5,J05A,4,TRUE,J,J05,J05A,J05AE
J05AF,Nucleoside and nucleotide reverse transcriptase inhibitors,5,J05A,4,TRUE,J,J05,J05A,J05AF
J05AG,Non-nucleoside reverse transcriptase inhibitors,5,J05A,4,TRUE,J,J05,J05A,J05AG
J05AH,Neuraminidase inhibitors,5,J05A,4,TRUE,J,J05,J05A,J05AH
J05AJ,Integrase inhibitors,5,J05A,4,TRUE,J,J05,J05A,J05AJ
